FECHA,HORA,temperatura,humedad,presion,direccionviento,kmviento,NOMBRE
11072026,20,9.6,94,1019.5,250,17,MORON AERO
11072026,21,9.5,96,1019.0,230,15,MORON AERO
11072026,22,8.5,95,1019.8,200,7,MORON AERO
11072026,23,9.2,96,1020.3,200,9,MORON AERO
11072026,0,6.2,93,1022.6,140,6,NEUQUEN AER
11072026,1,6.1,91,1023.2,160,6,NEUQUEN AER
11072026,2,6.1,91,1023.9,110,4,NEUQUEN AER
11072026,3,5.9,90,1024.1,0,0,NEUQUEN AER
11072026,4,5.7,92,1024.2,0,0,NEUQUEN AER
11072026,5,5.6,94,1024.1,0,0,NEUQUEN AER
11072026,6,5.5,94,1024.5,0,0,NEUQUEN AER
11072026,7,5.3,99,1024.7,0,0,NEUQUEN AER
11072026,8,5.3,99,1025.3,320,4,NEUQUEN AER
11072026,9,4.7,100,1025.9,290,2,NEUQUEN AER
11072026,10,5.5,97,1026.5,270,2,NEUQUEN AER
11072026,11,6.5,93,1026.7,230,6,NEUQUEN AER
11072026,12,7.1,87,1026.4,290,4,NEUQUEN AER
11072026,13,7.4,86,1025.6,230,4,NEUQUEN AER
11072026,14,8.2,84,1024.6,290,6,NEUQUEN AER
11072026,15,8.8,71,1023.2,360,4,NEUQUEN AER
11072026,16,8.2,81,1023.2,230,4,NEUQUEN AER
11072026,17,8.2,81,1023.4,320,4,NEUQUEN AER
11072026,18,8.1,82,1023.4,320,2,NEUQUEN AER
11072026,19,7.9,83,1023.5,20,4,NEUQUEN AER
11072026,20,7.3,87,1023.6,0,0,NEUQUEN AER
11072026,21,6.8,92,1024.3,0,0,NEUQUEN AER
11072026,22,6.4,91,1024.2,0,0,NEUQUEN AER
11072026,23,5.5,95,1024.3,0,0,NEUQUEN AER
11072026,9,7.7,97,1020.3,230,7,NUEVE DE JU
11072026,12,10.3,84,1021.1,230,7,NUEVE DE JU
11072026,15,11.1,77,1019.9,230,15,NUEVE DE JU
11072026,18,10.3,84,1021.0,230,11,NUEVE DE JU
11072026,21,9.3,95,1021.8,230,11,NUEVE DE JU
11072026,9,18.8,92,1013.0,90,4,OBERA
11072026,15,24.8,78,1009.0,90,4,OBERA
11072026,9,7.9,100,1019.6,180,6,OLAVARRIA A
11072026,10,8.6,97,1020.0,180,13,OLAVARRIA A
11072026,11,8.8,96,1020.4,180,11,OLAVARRIA A
11072026,12,9.2,100,1020.3,140,13,OLAVARRIA A
11072026,13,9.4,99,1020.0,140,15,OLAVARRIA A
11072026,14,10.4,94,1019.4,140,15,OLAVARRIA A
11072026,15,10.6,89,1019.3,140,20,OLAVARRIA A
11072026,21,6.6,95,1022.0,140,20,OLAVARRIA A
11072026,6,18.4,82,1011.7,180,9,ORAN AERO
11072026,7,18.6,77,1012.8,180,9,ORAN AERO
11072026,8,18.0,79,1015.0,180,9,ORAN AERO
11072026,9,17.4,80,1016.9,140,9,ORAN AERO
11072026,10,16.0,94,1017.9,90,4,ORAN AERO
11072026,11,16.4,90,1018.9,360,4,ORAN AERO
11072026,12,17.6,82,1018.2,360,9,ORAN AERO
11072026,13,18.8,76,1017.4,360,9,ORAN AERO
11072026,14,19.6,73,1016.5,320,9,ORAN AERO
11072026,15,20.6,70,1015.4,360,15,ORAN AERO
11072026,16,20.6,72,1015.0,360,9,ORAN AERO
11072026,17,20.9,73,1015.1,320,9,ORAN AERO
11072026,18,20.2,76,1015.4,320,9,ORAN AERO
11072026,19,18.4,87,1015.7,320,9,ORAN AERO
11072026,20,17.0,92,1016.7,360,4,ORAN AERO
11072026,21,17.8,90,1017.8,320,9,ORAN AERO
11072026,0,11.9,91,1015.5,140,15,PARANA AERO
11072026,1,11.5,92,1015.5,140,13,PARANA AERO
11072026,2,10.9,94,1015.7,130,4,PARANA AERO
11072026,3,10.1,94,1015.5,180,11,PARANA AERO
11072026,4,9.6,95,1014.9,180,11,PARANA AERO
11072026,5,9.3,95,1014.6,180,11,PARANA AERO
11072026,6,8.4,96,1015.5,180,17,PARANA AERO
11072026,7,8.2,100,1016.1,180,17,PARANA AERO
11072026,8,8.0,100,1016.0,160,13,PARANA AERO
11072026,9,8.0,100,1018.0,180,17,PARANA AERO
11072026,10,7.7,100,1018.8,180,19,PARANA AERO
11072026,11,7.7,100,1020.2,180,19,PARANA AERO
11072026,12,8.0,99,1020.4,180,20,PARANA AERO
11072026,13,8.6,99,1020.9,180,15,PARANA AERO
11072026,14,9.4,95,1020.0,180,19,PARANA AERO
11072026,15,9.8,92,1020.4,200,19,PARANA AERO
11072026,16,10.3,89,1019.7,200,17,PARANA AERO
11072026,17,10.4,88,1020.1,200,17,PARANA AERO
11072026,18,10.2,90,1020.5,180,15,PARANA AERO
11072026,19,9.0,92,1020.6,230,7,PARANA AERO
11072026,20,8.9,92,1021.6,230,9,PARANA AERO
11072026,21,8.9,95,1021.6,230,9,PARANA AERO
11072026,22,9.6,91,1021.2,230,13,PARANA AERO
11072026,23,9.4,92,1022.2,180,15,PARANA AERO
11072026,9,.5,96,1023.1,0,0,PASO DE IND
11072026,12,4.0,83,,270,15,PASO DE IND
11072026,15,6.2,73,,270,17,PASO DE IND
11072026,18,5.1,81,,270,11,PASO DE IND
11072026,21,3.6,80,1020.7,270,19,PASO DE IND
11072026,6,15.1,89,1012.1,180,13,PASO DE LOS
11072026,7,14.0,93,1012.4,160,7,PASO DE LOS
11072026,8,13.2,96,1013.1,200,9,PASO DE LOS
11072026,9,14.0,93,1012.6,50,4,PASO DE LOS
11072026,10,16.4,84,1014.3,180,13,PASO DE LOS
11072026,11,16.5,83,1014.9,200,13,PASO DE LOS
11072026,12,17.9,76,1015.5,200,20,PASO DE LOS
11072026,13,19.6,69,1015.0,200,17,PASO DE LOS
11072026,14,20.4,64,1014.9,200,26,PASO DE LOS
11072026,15,21.2,59,1014.7,200,13,PASO DE LOS
11072026,16,20.8,55,1014.8,200,13,PASO DE LOS
11072026,17,19.8,59,1015.2,200,11,PASO DE LOS
11072026,18,18.0,70,1015.6,230,9,PASO DE LOS
11072026,19,15.9,76,1016.4,200,17,PASO DE LOS
11072026,20,14.8,80,1017.1,200,20,PASO DE LOS
11072026,21,14.2,83,1017.7,180,20,PASO DE LOS
11072026,9,7.6,97,1021.5,230,13,PEHUAJO AER
11072026,10,7.8,94,1021.9,230,15,PEHUAJO AER
11072026,11,8.6,83,1022.6,180,19,PEHUAJO AER
11072026,12,8.8,81,1022.4,230,22,PEHUAJO AER
11072026,13,9.4,79,1021.9,230,17,PEHUAJO AER
11072026,14,10.1,81,1021.5,200,20,PEHUAJO AER
11072026,15,10.5,81,1021.2,230,22,PEHUAJO AER
11072026,16,10.9,79,1021.3,230,15,PEHUAJO AER
11072026,17,10.8,80,1021.8,230,17,PEHUAJO AER
11072026,18,10.2,85,1021.3,230,11,PEHUAJO AER
11072026,19,8.0,86,1021.8,230,6,PEHUAJO AER
11072026,20,8.4,85,1022.3,230,11,PEHUAJO AER
11072026,21,8.6,85,1023.0,230,13,PEHUAJO AER
11072026,9,-4.2,98,1021.7,0,0,PERITO MORE
11072026,10,-3.6,98,1021.6,0,0,PERITO MORE
11072026,11,-2.2,92,1021.2,0,0,PERITO MORE
11072026,12,-.1,85,1020.8,0,0,PERITO MORE
11072026,13,1.2,75,1020.3,0,0,PERITO MORE
11072026,14,2.0,68,1019.2,0,0,PERITO MORE
11072026,15,2.9,56,1018.6,0,0,PERITO MORE
11072026,16,3.3,85,1017.7,0,0,PERITO MORE
11072026,17,3.9,65,1017.3,0,0,PERITO MORE
11072026,18,2.3,69,1017.2,0,0,PERITO MORE
11072026,19,-1.6,88,1018.2,0,0,PERITO MORE
11072026,20,-2.9,91,1018.6,0,0,PERITO MORE
11072026,21,-2.6,92,1019.0,0,0,PERITO MORE
11072026,9,5.9,95,1021.7,180,15,PIGUE AERO
11072026,15,9.1,84,1021.6,180,15,PIGUE AERO
11072026,21,3.7,93,1024.4,180,9,PIGUE AERO
11072026,6,6.0,91,1018.5,0,0,PILAR OBSER
11072026,7,6.2,91,1019.1,230,4,PILAR OBSER
11072026,8,5.0,94,1021.0,140,7,PILAR OBSER
11072026,9,6.0,94,1022.2,0,0,PILAR OBSER
11072026,10,6.8,94,1023.2,140,4,PILAR OBSER
11072026,11,7.8,92,1024.1,140,11,PILAR OBSER
11072026,12,8.2,95,1024.3,140,13,PILAR OBSER
11072026,13,10.2,92,1024.0,180,11,PILAR OBSER
11072026,14,10.0,75,1023.4,140,22,PILAR OBSER
11072026,15,10.6,75,1022.9,180,19,PILAR OBSER
11072026,16,11.2,74,1022.7,140,22,PILAR OBSER
11072026,17,10.8,73,1023.1,140,22,PILAR OBSER
11072026,18,9.4,74,1023.3,140,19,PILAR OBSER
11072026,19,8.6,81,1023.8,140,13,PILAR OBSER
11072026,20,8.4,81,1024.5,140,19,PILAR OBSER
11072026,21,8.0,81,1024.7,140,9,PILAR OBSER
11072026,0,19.9,95,1009.7,90,7,POSADAS AER
11072026,1,19.3,95,1009.2,70,4,POSADAS AER
11072026,2,19.0,96,1009.2,90,4,POSADAS AER
11072026,3,18.7,97,1009.0,110,6,POSADAS AER
11072026,4,18.5,98,1009.3,110,4,POSADAS AER
11072026,5,18.5,98,1009.5,90,4,POSADAS AER
11072026,6,18.1,98,1009.4,70,4,POSADAS AER
11072026,7,17.9,98,1010.0,0,0,POSADAS AER
11072026,8,17.7,98,1010.6,0,0,POSADAS AER
11072026,9,18.4,98,1011.4,200,6,POSADAS AER
11072026,10,19.2,100,1012.2,200,11,POSADAS AER
11072026,11,19.7,96,1012.5,180,11,POSADAS AER
11072026,12,21.4,92,1012.1,90,7,POSADAS AER
11072026,13,21.2,92,1011.8,20,6,POSADAS AER
11072026,14,22.3,85,1011.1,320,11,POSADAS AER
11072026,15,20.9,90,1011.6,250,19,POSADAS AER
11072026,16,22.1,81,1011.7,200,11,POSADAS AER
11072026,17,22.2,69,1012.6,180,19,POSADAS AER
11072026,18,21.7,70,1013.0,200,13,POSADAS AER
11072026,19,19.3,76,1014.1,180,11,POSADAS AER
11072026,20,17.8,81,1014.6,180,11,POSADAS AER
11072026,21,17.1,80,1015.1,180,13,POSADAS AER
11072026,22,16.5,82,1015.6,180,11,POSADAS AER
11072026,23,15.4,86,1016.3,180,9,POSADAS AER
11072026,0,17.4,86,1010.9,250,6,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,3,16.4,90,1011.0,230,11,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,6,16.5,89,1012.0,200,9,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,7,16.1,87,1012.9,230,13,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,8,17.0,86,1013.8,200,13,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,9,17.2,85,1015.3,200,9,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,10,18.5,79,1015.9,200,11,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,11,20.7,68,1016.1,200,17,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,12,22.3,62,1015.9,200,13,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,13,23.9,54,1015.8,200,22,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,14,24.0,51,1015.4,200,24,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,15,24.0,50,1014.8,200,19,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,16,23.9,48,1015.0,160,17,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,17,22.9,52,1015.5,200,20,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,18,20.8,58,1016.2,200,19,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,19,18.3,68,1016.7,200,9,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,20,16.9,68,1017.3,200,11,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,21,16.3,69,1018.0,200,13,PRESIDENCIA
,,,,,,ÑA A,ERO
,,,,,,,
11072026,9,1.6,89,1021.8,360,9,PUERTO DESE
11072026,15,7.5,79,,360,33,PUERTO DESE
11072026,21,4.0,93,1018.0,360,15,PUERTO DESE
11072026,6,3.9,93,1024.3,180,7,PUERTO MADR
11072026,7,3.7,93,1024.4,230,7,PUERTO MADR
11072026,8,3.1,93,1024.8,230,7,PUERTO MADR
11072026,9,2.9,95,1025.0,230,6,PUERTO MADR
11072026,10,3.4,93,1024.9,0,0,PUERTO MADR
11072026,11,5.7,92,1024.7,360,4,PUERTO MADR
11072026,12,7.6,92,1024.2,360,11,PUERTO MADR
11072026,13,9.4,75,1023.4,350,15,PUERTO MADR
11072026,14,10.6,66,1022.8,320,17,PUERTO MADR
11072026,15,10.6,59,1022.2,320,19,PUERTO MADR
11072026,16,10.8,57,1021.7,360,15,PUERTO MADR
11072026,17,10.4,61,1021.9,340,15,PUERTO MADR
11072026,18,8.4,71,1021.8,340,11,PUERTO MADR
11072026,19,6.6,77,1021.9,340,15,PUERTO MADR
11072026,20,5.8,82,1022.0,340,17,PUERTO MADR
11072026,21,5.4,88,1022.1,340,19,PUERTO MADR
11072026,22,4.8,91,1022.5,340,19,PUERTO MADR
11072026,23,4.6,90,1022.0,340,19,PUERTO MADR
11072026,9,9.0,100,1017.2,290,9,PUNTA INDIO
11072026,10,9.6,100,1017.5,300,9,PUNTA INDIO
11072026,11,10.4,90,1017.8,270,13,PUNTA INDIO
11072026,12,10.6,92,1017.6,270,17,PUNTA INDIO
11072026,13,10.6,92,1016.9,280,17,PUNTA INDIO
11072026,14,12.4,95,1016.0,300,19,PUNTA INDIO
11072026,15,13.2,86,1015.5,270,19,PUNTA INDIO
11072026,16,12.4,97,1016.1,230,33,PUNTA INDIO
11072026,17,11.4,95,1016.6,210,28,PUNTA INDIO
11072026,18,11.0,94,1017.0,220,22,PUNTA INDIO
11072026,19,10.6,92,1017.7,230,22,PUNTA INDIO
11072026,20,10.0,100,1018.5,250,24,PUNTA INDIO
11072026,21,9.6,100,1019.0,250,26,PUNTA INDIO
11072026,6,9.4,95,1017.1,0,0,RAFAELA AER
11072026,9,8.3,100,1019.1,180,9,RAFAELA AER
11072026,12,9.2,97,1020.9,180,24,RAFAELA AER
11072026,15,9.8,90,1020.8,180,24,RAFAELA AER
11072026,18,9.3,93,1020.8,180,15,RAFAELA AER
11072026,21,8.2,95,1021.9,180,15,RAFAELA AER
11072026,0,17.8,81,1011.8,180,15,RECONQUISTA
11072026,1,17.4,84,1012.2,180,9,RECONQUISTA
11072026,2,17.1,85,1012.5,180,15,RECONQUISTA
11072026,3,16.4,91,1012.8,180,15,RECONQUISTA
11072026,4,16.3,82,1013.5,180,24,RECONQUISTA
11072026,5,15.5,84,1013.7,180,24,RECONQUISTA
11072026,6,13.9,90,1013.4,200,9,RECONQUISTA
11072026,7,13.1,91,1013.9,200,9,RECONQUISTA
11072026,8,12.5,94,1014.4,270,9,RECONQUISTA
11072026,9,13.4,92,1015.8,200,24,RECONQUISTA
11072026,10,15.0,83,1016.5,200,24,RECONQUISTA
11072026,11,17.1,76,1017.7,200,24,RECONQUISTA
11072026,12,18.4,67,1017.7,200,24,RECONQUISTA
11072026,13,19.5,64,1017.7,200,24,RECONQUISTA
11072026,14,20.6,58,1017.1,200,24,RECONQUISTA
11072026,15,20.3,58,1017.1,200,33,RECONQUISTA
11072026,16,19.5,58,1017.1,200,33,RECONQUISTA
11072026,17,17.7,65,1017.6,200,24,RECONQUISTA
11072026,18,14.7,78,1018.2,200,33,RECONQUISTA
11072026,19,11.8,87,1019.2,200,33,RECONQUISTA
11072026,20,11.0,88,1020.0,200,33,RECONQUISTA
11072026,21,10.9,90,1020.7,200,24,RECONQUISTA
11072026,22,10.8,89,1021.2,200,24,RECONQUISTA
11072026,23,10.4,92,1021.5,200,24,RECONQUISTA
11072026,0,18.5,90,1009.6,140,4,RESISTENCIA
11072026,1,18.4,90,1009.2,200,6,RESISTENCIA
11072026,2,18.1,90,1009.8,200,7,RESISTENCIA
11072026,3,16.9,90,1010.2,200,7,RESISTENCIA
11072026,4,16.9,90,1010.0,180,9,RESISTENCIA
11072026,5,16.7,92,1010.8,230,6,RESISTENCIA
11072026,6,16.9,92,1011.0,210,7,RESISTENCIA
11072026,7,16.5,91,1011.5,210,15,RESISTENCIA
11072026,8,16.9,90,1013.4,180,9,RESISTENCIA
11072026,9,16.8,88,1014.0,180,6,RESISTENCIA
11072026,10,18.5,80,1014.5,200,9,RESISTENCIA
11072026,11,19.6,71,1014.9,210,9,RESISTENCIA
11072026,12,21.8,67,1014.9,200,15,RESISTENCIA
11072026,13,23.2,61,1015.0,200,19,RESISTENCIA
11072026,14,23.8,56,1014.5,200,19,RESISTENCIA
11072026,15,24.4,54,1014.3,200,20,RESISTENCIA
11072026,16,23.4,56,1014.6,180,4,RESISTENCIA
11072026,17,22.0,55,1015.0,180,20,RESISTENCIA
11072026,18,20.3,58,1015.5,190,15,RESISTENCIA
11072026,19,18.2,66,1016.3,180,13,RESISTENCIA
11072026,20,16.5,71,1017.2,180,11,RESISTENCIA
11072026,21,15.2,77,1017.5,180,9,RESISTENCIA
11072026,22,13.2,83,1017.9,200,7,RESISTENCIA
11072026,23,13.0,84,1018.9,180,11,RESISTENCIA
11072026,6,5.0,95,1019.0,240,9,RIO CUARTO
11072026,7,4.8,99,1021.2,240,15,RIO CUARTO
11072026,8,4.4,99,1021.9,270,13,RIO CUARTO
11072026,9,5.0,99,1022.8,240,15,RIO CUARTO
11072026,10,6.0,95,1023.1,240,11,RIO CUARTO
11072026,11,7.0,90,1023.8,270,19,RIO CUARTO
11072026,12,8.0,90,1024.1,230,13,RIO CUARTO
11072026,13,8.2,88,1023.4,230,22,RIO CUARTO
11072026,14,8.0,88,1023.0,210,22,RIO CUARTO
11072026,15,8.0,90,1022.9,180,24,RIO CUARTO
11072026,16,8.1,86,1023.2,200,22,RIO CUARTO
11072026,17,8.2,80,1022.9,230,22,RIO CUARTO
11072026,18,8.3,79,1023.0,230,22,RIO CUARTO
11072026,19,8.2,79,1023.1,230,11,RIO CUARTO
11072026,20,8.0,80,1023.7,230,9,RIO CUARTO
11072026,21,8.0,82,1023.8,230,6,RIO CUARTO
11072026,0,-.4,86,1019.6,360,19,RIO GALLEGO
11072026,1,-.3,82,1019.0,360,22,RIO GALLEGO
11072026,2,-1.6,92,1018.8,340,7,RIO GALLEGO
11072026,3,-1.9,87,1018.1,340,13,RIO GALLEGO
11072026,4,-3.2,91,1017.3,340,19,RIO GALLEGO
11072026,5,-3.2,91,1017.0,320,13,RIO GALLEGO
11072026,6,-4.2,90,1016.9,290,11,RIO GALLEGO
11072026,7,-6.2,94,1016.4,290,13,RIO GALLEGO
11072026,8,-7.5,94,1016.9,260,13,RIO GALLEGO
11072026,9,-8.4,94,1016.8,250,15,RIO GALLEGO
11072026,10,-8.6,97,1016.9,270,17,RIO GALLEGO
11072026,11,-7.2,94,1017.0,260,13,RIO GALLEGO
11072026,12,-5.6,97,1017.0,250,15,RIO GALLEGO
11072026,13,-4.7,92,1016.9,250,19,RIO GALLEGO
11072026,14,-4.0,93,1016.6,250,15,RIO GALLEGO
11072026,15,-3.6,95,1016.0,250,15,RIO GALLEGO
11072026,16,-3.3,95,1015.7,250,13,RIO GALLEGO
11072026,17,-3.1,93,1015.7,250,15,RIO GALLEGO
11072026,18,-3.3,95,1015.8,240,6,RIO GALLEGO
11072026,19,-5.2,97,1015.9,360,4,RIO GALLEGO
11072026,20,-5.8,97,1015.7,340,4,RIO GALLEGO
11072026,21,-5.2,97,1015.9,270,11,RIO GALLEGO
11072026,22,-4.7,98,1015.7,250,6,RIO GALLEGO
11072026,23,-4.2,95,1015.4,210,6,RIO GALLEGO
11072026,0,-3.6,93,1019.5,990,4,RIO GRANDE
11072026,1,-2.6,96,1019.3,290,6,RIO GRANDE
11072026,2,-1.8,96,1018.9,290,6,RIO GRANDE
11072026,3,-.2,94,1018.4,290,7,RIO GRANDE
11072026,4,1.2,94,1018.0,310,19,RIO GRANDE
11072026,5,1.0,94,1017.5,290,17,RIO GRANDE
11072026,6,.6,90,1017.1,270,17,RIO GRANDE
11072026,7,.2,98,1016.5,250,7,RIO GRANDE
11072026,9,-1.1,97,1016.3,230,6,RIO GRANDE
11072026,10,-1.7,96,1015.8,170,6,RIO GRANDE
11072026,11,-1.4,92,1015.7,190,7,RIO GRANDE
11072026,12,-1.1,97,1015.5,990,2,RIO GRANDE
11072026,13,-.2,96,1014.8,990,6,RIO GRANDE
11072026,14,-.6,96,1014.4,250,11,RIO GRANDE
11072026,15,-.2,90,1014.0,250,9,RIO GRANDE
11072026,16,-.9,91,1013.4,240,9,RIO GRANDE
11072026,17,-1.1,89,1013.6,240,7,RIO GRANDE
11072026,18,-2.0,94,1013.1,280,11,RIO GRANDE
11072026,19,-2.7,93,1013.0,990,4,RIO GRANDE
11072026,20,-3.0,96,1012.6,310,9,RIO GRANDE
11072026,21,-2.8,94,1012.7,280,7,RIO GRANDE
11072026,22,-3.3,92,1012.3,990,4,RIO GRANDE
11072026,23,-4.0,91,1012.3,310,9,RIO GRANDE
11072026,9,17.6,75,1015.7,180,4,RIVADAVIA
11072026,12,20.8,64,,180,4,RIVADAVIA
11072026,15,24.0,55,,180,4,RIVADAVIA
11072026,18,24.4,54,,180,4,RIVADAVIA
11072026,21,20.0,69,1016.7,0,0,RIVADAVIA
11072026,0,8.9,92,1016.4,170,7,ROSARIO AER
11072026,1,8.2,95,1016.4,170,9,ROSARIO AER
11072026,2,7.5,96,1016.8,0,0,ROSARIO AER
11072026,3,6.9,99,1015.7,170,4,ROSARIO AER
11072026,4,6.7,99,1016.4,180,9,ROSARIO AER
11072026,5,6.4,100,1016.8,190,7,ROSARIO AER
11072026,6,6.8,100,1016.8,190,11,ROSARIO AER
11072026,7,6.9,100,1017.2,170,19,ROSARIO AER
11072026,8,7.7,100,1018.7,180,22,ROSARIO AER
11072026,9,8.2,99,1018.8,160,19,ROSARIO AER
11072026,10,9.0,95,1019.7,160,19,ROSARIO AER
11072026,11,9.5,94,1020.2,180,20,ROSARIO AER
11072026,12,9.7,91,1020.6,160,20,ROSARIO AER
11072026,13,10.1,89,1020.5,180,17,ROSARIO AER
11072026,14,11.4,83,1020.0,180,13,ROSARIO AER
11072026,15,13.0,75,1019.6,140,11,ROSARIO AER
11072026,16,14.1,67,1019.5,170,15,ROSARIO AER
11072026,17,13.7,67,1019.6,170,11,ROSARIO AER
11072026,18,13.2,69,1019.9,180,11,ROSARIO AER
11072026,19,10.8,76,1020.9,170,15,ROSARIO AER
11072026,20,11.0,72,1021.3,180,17,ROSARIO AER
11072026,21,10.8,73,1021.6,180,11,ROSARIO AER
11072026,22,10.5,71,1021.7,200,13,ROSARIO AER
11072026,23,10.4,69,1022.3,180,19,ROSARIO AER
11072026,0,15.4,80,,0,0,SALTA AERO
11072026,1,15.2,81,,0,0,SALTA AERO
11072026,2,15.1,82,,320,4,SALTA AERO
11072026,3,14.5,86,,0,0,SALTA AERO
11072026,4,13.9,87,,360,4,SALTA AERO
11072026,5,13.0,88,,230,6,SALTA AERO
11072026,6,13.0,88,,230,6,SALTA AERO
11072026,7,13.3,87,,200,2,SALTA AERO
11072026,8,13.5,89,,180,2,SALTA AERO
11072026,9,13.7,86,,0,0,SALTA AERO
11072026,10,14.0,85,,360,6,SALTA AERO
11072026,11,14.6,81,,360,6,SALTA AERO
11072026,12,17.2,70,,20,9,SALTA AERO
11072026,13,18.7,60,,20,4,SALTA AERO
11072026,14,20.6,55,,360,9,SALTA AERO
11072026,15,21.4,46,,50,9,SALTA AERO
11072026,16,22.0,46,,50,9,SALTA AERO
11072026,17,21.4,49,,50,13,SALTA AERO
11072026,18,20.0,52,,50,15,SALTA AERO
11072026,19,17.2,64,,90,11,SALTA AERO
11072026,20,14.4,70,,90,13,SALTA AERO
11072026,21,14.2,77,,50,9,SALTA AERO
11072026,22,14.2,75,,50,7,SALTA AERO
11072026,23,14.3,80,,20,6,SALTA AERO
11072026,9,5.2,82,1025.8,230,9,SAN ANTONIO
11072026,15,10.8,71,,110,4,SAN ANTONIO
11072026,21,3.6,90,1024.8,320,9,SAN ANTONIO
11072026,0,11.7,91,1015.9,150,7,SAN FERNAND
11072026,1,11.5,90,1016.6,200,7,SAN FERNAND
11072026,2,10.6,91,1016.6,200,7,SAN FERNAND
11072026,3,8.9,95,1015.9,0,0,SAN FERNAND
11072026,4,8.4,97,1015.7,240,6,SAN FERNAND
11072026,5,9.1,97,1015.6,200,7,SAN FERNAND
11072026,6,8.8,100,1016.2,220,11,SAN FERNAND
11072026,7,9.0,99,1017.3,220,13,SAN FERNAND
11072026,8,9.2,97,1017.9,210,19,SAN FERNAND
11072026,9,9.5,94,1018.5,230,11,SAN FERNAND
11072026,10,9.7,95,1018.6,230,11,SAN FERNAND
11072026,11,10.0,94,1018.9,240,11,SAN FERNAND
11072026,12,11.5,90,1018.6,240,15,SAN FERNAND
11072026,13,12.0,87,1018.2,230,17,SAN FERNAND
11072026,14,12.4,78,1017.6,240,19,SAN FERNAND
11072026,15,11.9,80,1017.7,250,22,SAN FERNAND
11072026,16,11.8,79,1017.7,240,20,SAN FERNAND
11072026,17,11.4,79,1018.1,230,17,SAN FERNAND
11072026,18,11.0,79,1018.5,250,15,SAN FERNAND
11072026,19,10.5,85,1019.2,250,19,SAN FERNAND
11072026,20,9.9,87,1019.9,250,19,SAN FERNAND
11072026,21,9.6,92,1019.7,240,13,SAN FERNAND
11072026,22,9.3,94,1020.1,240,11,SAN FERNAND
11072026,23,9.9,91,1020.6,220,13,SAN FERNAND
11072026,0,7.1,61,1018.1,210,6,SAN JUAN AE
11072026,1,6.0,69,1018.2,0,0,SAN JUAN AE
11072026,2,6.8,67,1018.3,0,0,SAN JUAN AE
11072026,3,5.8,77,1018.4,0,0,SAN JUAN AE
11072026,4,3.7,78,1017.9,60,13,SAN JUAN AE
11072026,5,2.3,81,1019.4,130,7,SAN JUAN AE
11072026,6,2.0,81,1020.8,160,9,SAN JUAN AE
11072026,7,2.7,80,1021.9,160,15,SAN JUAN AE
11072026,8,4.3,80,1023.6,160,15,SAN JUAN AE
11072026,9,3.5,79,1025.1,180,11,SAN JUAN AE
11072026,10,5.0,83,1026.0,200,4,SAN JUAN AE
11072026,11,7.4,73,1026.5,180,20,SAN JUAN AE
11072026,12,8.4,69,1026.7,180,26,SAN JUAN AE
11072026,13,8.0,74,1026.6,180,22,SAN JUAN AE
11072026,14,8.4,69,1025.3,180,26,SAN JUAN AE
11072026,15,8.4,69,1024.8,180,22,SAN JUAN AE
11072026,16,10.0,63,1024.0,180,19,SAN JUAN AE
11072026,17,9.6,63,1023.6,180,20,SAN JUAN AE
11072026,18,9.4,63,1023.9,180,15,SAN JUAN AE
11072026,19,8.6,69,1024.1,200,9,SAN JUAN AE
11072026,20,7.0,75,1024.3,200,9,SAN JUAN AE
11072026,21,4.8,85,1025.2,200,4,SAN JUAN AE
11072026,22,4.2,88,1025.6,0,0,SAN JUAN AE
11072026,23,3.6,93,1025.8,0,0,SAN JUAN AE
11072026,9,-2.8,93,1020.2,320,6,SAN JULIAN
11072026,15,4.6,55,1017.7,320,11,SAN JULIAN
11072026,21,-4.2,87,1018.4,320,4,SAN JULIAN
11072026,0,6.4,81,1016.6,80,9,SAN LUIS AE
11072026,1,6.7,79,1016.2,50,9,SAN LUIS AE
11072026,2,6.6,80,1017.7,0,0,SAN LUIS AE
11072026,3,6.6,81,1018.7,50,7,SAN LUIS AE
